"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HCC","EQ","01-Sep-2017","         34.70","         34.85","         37.80","         34.80","         37.30","         36.95","         36.74","   10051574","           369343824.30","      17553","    2871173","         28.56"
"HCC","EQ","04-Sep-2017","         36.95","         37.05","         37.25","         35.10","         35.70","         35.75","         35.96","    6108089","           219633534.65","       9328","    1289856","         21.12"
"HCC","EQ","05-Sep-2017","         35.75","         35.95","         36.55","         35.70","         36.20","         36.30","         36.13","    4647107","           167917040.65","       7278","     790937","         17.02"
"HCC","EQ","06-Sep-2017","         36.30","         36.00","         36.10","         35.65","         35.90","         35.90","         35.89","    4077326","           146353321.05","       5372","     725425","         17.79"
"HCC","EQ","07-Sep-2017","         35.90","         36.35","         36.40","         35.65","         35.75","         35.80","         36.09","    4097099","           147881342.15","       5538","     917497","         22.39"
"HCC","EQ","08-Sep-2017","         35.80","         36.00","         37.30","         35.80","         36.10","         36.10","         36.37","    6250190","           227330701.80","       9511","    1505994","         24.10"
"HCC","EQ","11-Sep-2017","         36.10","         36.40","         36.55","         35.15","         35.30","         35.25","         35.79","    4589344","           164262430.50","       7070","    2207576","         48.10"
"HCC","EQ","12-Sep-2017","         35.25","         35.50","         37.20","         35.50","         36.45","         36.50","         36.64","    7264268","           266152389.50","      15597","    1935161","         26.64"
"HCC","EQ","13-Sep-2017","         36.50","         36.75","         37.40","         36.10","         36.30","         36.30","         36.68","    6892372","           252787775.65","      11465","    1837938","         26.67"
"HCC","EQ","14-Sep-2017","         36.30","         37.00","         38.95","         36.80","         38.70","         38.60","         37.94","   22214018","           842807898.90","      40592","    4345650","         19.56"
"HCC","EQ","15-Sep-2017","         38.60","         38.25","         38.75","         37.25","         38.00","         38.05","         37.94","   14569659","           552709129.10","      26947","    3820206","         26.22"
"HCC","EQ","18-Sep-2017","         38.05","         38.30","         38.55","         37.55","         37.85","         37.70","         38.08","    4200136","           159928570.25","       8129","    1322457","         31.49"
"HCC","EQ","19-Sep-2017","         37.70","         37.95","         38.60","         37.20","         38.10","         37.90","         37.97","    5288062","           200775061.90","       9897","    1193627","         22.57"
"HCC","EQ","20-Sep-2017","         37.90","         38.50","         38.55","         37.65","         37.70","         37.70","         37.90","    3630029","           137569460.90","       9260","    1020421","         28.11"
"HCC","EQ","21-Sep-2017","         37.70","         37.80","         38.05","         36.70","         36.85","         36.95","         37.21","    4158402","           154749363.40","       7104","     934692","         22.48"
"HCC","EQ","22-Sep-2017","         36.95","         36.75","         36.75","         34.80","         35.05","         35.00","         35.78","    8103887","           289977383.95","      12282","    3325340","         41.03"
"HCC","EQ","25-Sep-2017","         35.00","         34.85","         34.90","         32.65","         33.20","         33.10","         33.27","    8342733","           277561924.00","      16435","    2991659","         35.86"
"HCC","EQ","26-Sep-2017","         33.10","         33.20","         33.55","         32.80","         32.95","         33.10","         33.11","    6682250","           221253388.25","      16714","    2402273","         35.95"
"HCC","EQ","27-Sep-2017","         33.10","         33.45","         33.60","         31.90","         32.30","         32.20","         32.64","    7567304","           246974430.15","      17411","    2323099","         30.70"
"HCC","EQ","28-Sep-2017","         32.20","         32.60","         32.95","         31.95","         32.95","         32.70","         32.54","    4634272","           150810335.05","       8539","    1409410","         30.41"
"HCC","EQ","29-Sep-2017","         32.70","         34.50","         35.25","         33.70","         34.00","         34.25","         34.52","   13980617","           482624910.10","      29553","    3174508","         22.71"
"HCC","EQ","03-Oct-2017","         34.25","         34.75","         34.75","         32.25","         32.40","         32.45","         33.21","    6140017","           203933620.80","      12266","    2459609","         40.06"
"HCC","EQ","04-Oct-2017","         32.45","         32.60","         33.10","         32.30","         32.55","         32.50","         32.64","    3529119","           115193444.65","       8685","    1055803","         29.92"
"HCC","EQ","05-Oct-2017","         32.50","         32.80","         33.20","         32.35","         32.85","         32.80","         32.82","    4124462","           135351683.80","       8637","    1060138","         25.70"
"HCC","EQ","06-Oct-2017","         32.80","         33.00","         33.70","         32.90","         33.35","         33.30","         33.29","    3251363","           108250506.05","       6221","    1134769","         34.90"
